    0.959509    -2.536236    -5.468893  1
   -6.490057    -7.162804     0.956063  1
    4.861776     6.786361     1.311851  1
    1.092862    -0.662620    -5.818292  1
    4.617193     3.902637     2.217556  1
    1.149362    -1.835375     4.436776  1
  -10.930116    -7.089547    -5.402741  1
   -0.568738    -7.389982    -2.777668  1
    1.951037   -12.652072     3.415875  1
   -4.309385    -5.823849     0.158087  1
    1.486976    -1.494317     4.239198  1
   -2.942556    -2.524252    -0.555751  1
   -0.544928     5.960595    -3.805103  1
   -6.068474    -4.943897     0.226523  1
   -0.096149     5.149329     2.479078  1
   -9.375881    -7.601130    -5.503180  1
    1.465951     1.336012     0.843722  1
   -2.394396    -3.695492    -2.968350  1
   -0.824538    -2.038750    -0.361206  1
   -0.110823     1.887143     2.144239  1
    0.767492    -2.703148     4.806080  1
   -4.177369     0.812079    -3.817133  1
    2.118573     1.304058     2.115596  1
    3.046206    -0.672223     3.842270  1
    3.825680    -2.171506     2.188352  1
    0.692316    -2.178854    -3.684469  1
    0.689010     2.389610    -1.161556  2
    1.329143    -4.049399    -2.273001  2
   -0.780796    -7.460917     6.932163  2
    1.749561    -2.367332    -1.775061  2
   -5.744211    -1.450081    -3.204330  2
   -4.437709    -5.713174    -5.829022  2
   -1.530582     0.932109     4.360440  2
    2.578949     6.183911    -5.664313  2
    3.084371    -0.632283    -1.024480  2
    0.052750    -0.894231    -3.982125  2
   -0.338757     5.023920    -3.005208  2
   -2.561416     0.202930    -4.011117  2
    1.164723     0.708200     0.375299  2
    2.123370     2.457841    -4.288374  2
   -0.930302     1.640287     1.493364  2
    1.430817     2.473480    -0.490902  2
   -1.234433    -2.355085    -3.165610  2
    2.611112     1.121223     4.215166  2
    0.217715     5.638282     6.372458  2
   -1.993510    -1.240353    -3.055734  2
    4.412611    -4.699043    -1.313102  2
    1.703517    -4.308715     2.233615  2
    0.092078     3.246662    -3.009070  2
   -6.288005    -0.481560     0.339122  2
    3.462728     2.083387     7.953443  2
    0.274348     2.977235     4.581115  2
   -0.508478    -2.277430    -1.893681  2
   -7.423335    -3.246701     2.902339  2
   -0.748073     2.787990    -3.528583  2
   -4.592397    -7.030575    -4.089724  2
   -4.851809    -3.746612    -0.664328  2
    3.906538     5.099692    -2.009454  2
    0.051182     0.819295     4.378534  2
    0.272955     0.004649    -4.628193  2
    0.802940     1.112440     6.364890  2
    0.309618     3.062594    -0.506794  2
    2.418471    -3.110232     3.005171  2
    4.644324     2.669991     0.850133  2
   -4.906747    -1.684721    -4.569781  2
    5.661614     8.414043     0.713682  2
   -4.001711    -0.237820     0.897110  2
    3.997173    -3.313888    -4.773800  2
    1.439240     0.484265     1.022701  2
    0.474273     5.640729    -4.124269  2
   -0.971022    -2.651651    -1.171977  2
   -3.449078    -3.286423     2.110228  2
    2.090012     1.061941    -1.086632  2
   -4.670777    -4.689865     0.096249  2
    2.310423    -2.569609    -3.461228  2
    1.319557     0.353969     5.767389  2
    1.840806     2.303059    -1.066787  2
    4.145550     4.640097     3.739901  2
   -1.214465    -1.610691    -3.116025  2
    4.169088    -1.058941    -2.042615  2
    2.298028     4.900716    -0.045180  2
   -2.023106    -3.656453    -0.008118  2
   -0.078907    -5.125419     3.749979  2
    1.932546    -2.735895    -2.480142  2
   -2.281419    -4.824789    -4.188036  2
   -2.811433    -1.593708     0.221077  2
   -4.845725    -0.291015    -3.603570  2
    1.366678     7.886551     0.745655  2
   -0.945785    -0.257330    -2.075152  2
    1.523758    -1.043103     4.816891  2
    4.299821    -4.113791     3.771122  2
    7.060894     0.874700     1.606443  2
    2.586399     2.984230     0.064940  2
    4.171707     5.361913     1.021180  2
    3.864173     3.108375    -2.685192  2
   -4.512011    -3.718606    -2.247033  2
    0.255139    -4.077607     3.759348  2
    2.129068     4.502781     6.599756  2
    0.726508     1.915981     1.216247  2
    1.439486     0.213451     3.451919  2
   -5.047339    -3.150079     0.187294  2
    3.323797     3.884482    -8.073461  2
   -2.452758     3.858507     2.129456  2
   -0.919341    -4.268335    -1.154344  2
    3.434956     2.015579     1.054935  2
   -0.012134     1.973510    -0.322763  2
   -2.876929    -0.418515     1.075752  2
   -3.358021     0.318104    -2.914451  2
    0.939489    -4.342752    -2.908181  2
    1.517180    -0.116307    -0.131225  2
   -4.475182     2.174552    -1.022555  2
   -0.989332    -0.955879    -1.553056  2
    2.185504     4.479548     0.810556  2
    0.488337    -0.147697     1.582577  2
   -4.254684    -4.390434     2.659578  2
    1.237998    -0.493006     0.755619  2
    1.210335    -2.024613     0.438832  2
    2.934251    -1.492524     4.030129  2
   -0.675903     1.292955     0.553883  2
   -1.943781     2.223778    -4.646535  2
   -3.010340    -2.306927     3.538679  2
    4.085235    -1.706150     1.266937  2
    1.796106     6.131151    -4.094695  2
    0.424192     0.894632     1.936892  2
   -0.151348    -1.990962    -1.838032  2
    2.290549     3.380052     4.203129  2
